Domain,Problem,Experiment Name,Total Landmarks,Individual LMs,Disjunctions,Overall,Unary Methods,Unary Action,Overall Action,Overall Method
Logistics-Learned-ECAI-16,probLOGISTICS-08-1.hddl,lmc,25,1,24,83,1,0,33,50
Logistics-Learned-ECAI-16,probLOGISTICS-08-1.hddl,lmc-BD,25,1,24,83,1,0,33,50
Logistics-Learned-ECAI-16,probLOGISTICS-08-1.hddl,lmc-GZD,25,1,24,75,1,0,32,43
Logistics-Learned-ECAI-16,probLOGISTICS-08-1.hddl,lmc-BDpGZD,25,1,24,75,1,0,32,43
Logistics-Learned-ECAI-16,probLOGISTICS-08-1.hddl,lmc-VDM,25,1,24,83,1,0,33,50
Logistics-Learned-ECAI-16,probLOGISTICS-17-0.hddl,lmc,50,1,49,206,1,0,78,128
Logistics-Learned-ECAI-16,probLOGISTICS-17-0.hddl,lmc-BD,50,1,49,201,1,0,81,120
Logistics-Learned-ECAI-16,probLOGISTICS-17-0.hddl,lmc-GZD,50,1,49,162,1,0,72,90
Logistics-Learned-ECAI-16,probLOGISTICS-17-0.hddl,lmc-BDpGZD,50,1,49,162,1,0,72,90
Logistics-Learned-ECAI-16,probLOGISTICS-17-0.hddl,lmc-VDM,50,1,49,202,1,0,81,121
Logistics-Learned-ECAI-16,probLOGISTICS-21-1.hddl,lmc,62,2,60,324,1,1,114,210
Logistics-Learned-ECAI-16,probLOGISTICS-21-1.hddl,lmc-BD,62,2,60,357,1,1,119,238
Logistics-Learned-ECAI-16,probLOGISTICS-21-1.hddl,lmc-GZD,62,2,60,229,1,1,103,126
Logistics-Learned-ECAI-16,probLOGISTICS-21-1.hddl,lmc-BDpGZD,62,2,60,229,1,1,103,126
Logistics-Learned-ECAI-16,probLOGISTICS-21-1.hddl,lmc-VDM,62,2,60,357,1,1,119,238
Logistics-Learned-ECAI-16,probLOGISTICS-33-1.hddl,lmc,100,1,99,500,1,0,252,248
Logistics-Learned-ECAI-16,probLOGISTICS-33-1.hddl,lmc-BD,100,1,99,616,1,0,277,339
Logistics-Learned-ECAI-16,probLOGISTICS-33-1.hddl,lmc-GZD,100,1,99,467,1,0,222,245
Logistics-Learned-ECAI-16,probLOGISTICS-33-1.hddl,lmc-BDpGZD,100,1,99,467,1,0,222,245
Logistics-Learned-ECAI-16,probLOGISTICS-33-1.hddl,lmc-VDM,100,1,99,619,1,0,277,342
Logistics-Learned-ECAI-16,probLOGISTICS-06-3.hddl,lmc,17,1,16,56,1,0,20,36
Logistics-Learned-ECAI-16,probLOGISTICS-06-3.hddl,lmc-BD,17,1,16,55,1,0,20,35
Logistics-Learned-ECAI-16,probLOGISTICS-06-3.hddl,lmc-GZD,17,1,16,51,1,0,19,32
Logistics-Learned-ECAI-16,probLOGISTICS-06-3.hddl,lmc-BDpGZD,17,1,16,51,1,0,19,32
Logistics-Learned-ECAI-16,probLOGISTICS-06-3.hddl,lmc-VDM,17,1,16,55,1,0,20,35
Logistics-Learned-ECAI-16,probLOGISTICS-26-1.hddl,lmc,78,1,77,380,1,0,186,194
Logistics-Learned-ECAI-16,probLOGISTICS-26-1.hddl,lmc-BD,78,1,77,401,1,0,197,204
Logistics-Learned-ECAI-16,probLOGISTICS-26-1.hddl,lmc-GZD,78,2,76,291,1,1,162,129
Logistics-Learned-ECAI-16,probLOGISTICS-26-1.hddl,lmc-BDpGZD,78,2,76,291,1,1,162,129
Logistics-Learned-ECAI-16,probLOGISTICS-26-1.hddl,lmc-VDM,78,1,77,405,1,0,197,208
Logistics-Learned-ECAI-16,probLOGISTICS-37-1.hddl,lmc,112,1,111,671,1,0,354,317
Logistics-Learned-ECAI-16,probLOGISTICS-37-1.hddl,lmc-BD,112,1,111,962,1,0,490,472
Logistics-Learned-ECAI-16,probLOGISTICS-37-1.hddl,lmc-GZD,112,1,111,414,1,0,250,164
Logistics-Learned-ECAI-16,probLOGISTICS-37-1.hddl,lmc-BDpGZD,112,1,111,414,1,0,250,164
Logistics-Learned-ECAI-16,probLOGISTICS-37-1.hddl,lmc-VDM,112,1,111,969,1,0,490,479
Logistics-Learned-ECAI-16,probLOGISTICS-05-1.hddl,lmc,15,2,13,48,1,1,15,33
Logistics-Learned-ECAI-16,probLOGISTICS-05-1.hddl,lmc-BD,15,2,13,58,1,1,16,42
Logistics-Learned-ECAI-16,probLOGISTICS-05-1.hddl,lmc-GZD,15,2,13,54,1,1,17,37
Logistics-Learned-ECAI-16,probLOGISTICS-05-1.hddl,lmc-BDpGZD,15,2,13,54,1,1,17,37
Logistics-Learned-ECAI-16,probLOGISTICS-05-1.hddl,lmc-VDM,15,2,13,58,1,1,16,42
Logistics-Learned-ECAI-16,probLOGISTICS-05-2.hddl,lmc,14,2,12,57,1,1,14,43
Logistics-Learned-ECAI-16,probLOGISTICS-05-2.hddl,lmc-BD,14,2,12,57,1,1,14,43
Logistics-Learned-ECAI-16,probLOGISTICS-05-2.hddl,lmc-GZD,14,3,11,41,1,2,14,27
Logistics-Learned-ECAI-16,probLOGISTICS-05-2.hddl,lmc-BDpGZD,14,3,11,41,1,2,14,27
Logistics-Learned-ECAI-16,probLOGISTICS-05-2.hddl,lmc-VDM,14,2,12,60,1,1,13,47
Logistics-Learned-ECAI-16,probLOGISTICS-22-1.hddl,lmc,66,2,64,365,1,1,131,234
Logistics-Learned-ECAI-16,probLOGISTICS-22-1.hddl,lmc-BD,66,2,64,346,1,1,140,206
Logistics-Learned-ECAI-16,probLOGISTICS-22-1.hddl,lmc-GZD,66,2,64,401,1,1,131,270
Logistics-Learned-ECAI-16,probLOGISTICS-22-1.hddl,lmc-BDpGZD,66,2,64,401,1,1,131,270
Logistics-Learned-ECAI-16,probLOGISTICS-22-1.hddl,lmc-VDM,66,2,64,346,1,1,140,206
Logistics-Learned-ECAI-16,probLOGISTICS-35-0.hddl,lmc,103,2,101,676,1,1,275,401
Logistics-Learned-ECAI-16,probLOGISTICS-35-0.hddl,lmc-BD,103,2,101,753,1,1,303,450
Logistics-Learned-ECAI-16,probLOGISTICS-35-0.hddl,lmc-GZD,103,1,102,517,1,0,278,239
Logistics-Learned-ECAI-16,probLOGISTICS-35-0.hddl,lmc-BDpGZD,103,1,102,517,1,0,278,239
Logistics-Learned-ECAI-16,probLOGISTICS-35-0.hddl,lmc-VDM,103,2,101,760,1,1,303,457
Logistics-Learned-ECAI-16,probLOGISTICS-26-0.hddl,lmc,76,1,75,437,1,0,212,225
Logistics-Learned-ECAI-16,probLOGISTICS-26-0.hddl,lmc-BD,76,1,75,465,1,0,208,257
Logistics-Learned-ECAI-16,probLOGISTICS-26-0.hddl,lmc-GZD,76,1,75,295,1,0,153,142
Logistics-Learned-ECAI-16,probLOGISTICS-26-0.hddl,lmc-BDpGZD,76,1,75,295,1,0,153,142
Logistics-Learned-ECAI-16,probLOGISTICS-26-0.hddl,lmc-VDM,76,1,75,471,1,0,208,263
Logistics-Learned-ECAI-16,probLOGISTICS-25-0.hddl,lmc,75,1,74,348,1,0,148,200
Logistics-Learned-ECAI-16,probLOGISTICS-25-0.hddl,lmc-BD,75,1,74,391,1,0,168,223
Logistics-Learned-ECAI-16,probLOGISTICS-25-0.hddl,lmc-GZD,75,1,74,306,1,0,151,155
Logistics-Learned-ECAI-16,probLOGISTICS-25-0.hddl,lmc-BDpGZD,75,1,74,306,1,0,151,155
Logistics-Learned-ECAI-16,probLOGISTICS-25-0.hddl,lmc-VDM,75,1,74,398,1,0,168,230
Logistics-Learned-ECAI-16,probLOGISTICS-14-1.hddl,lmc,41,2,39,160,1,1,65,95
Logistics-Learned-ECAI-16,probLOGISTICS-14-1.hddl,lmc-BD,41,2,39,172,1,1,64,108
Logistics-Learned-ECAI-16,probLOGISTICS-14-1.hddl,lmc-GZD,41,1,40,126,1,0,63,63
Logistics-Learned-ECAI-16,probLOGISTICS-14-1.hddl,lmc-BDpGZD,41,1,40,126,1,0,63,63
Logistics-Learned-ECAI-16,probLOGISTICS-14-1.hddl,lmc-VDM,41,2,39,175,1,1,64,111
Logistics-Learned-ECAI-16,probLOGISTICS-04-2.hddl,lmc,11,1,10,33,1,0,11,22
Logistics-Learned-ECAI-16,probLOGISTICS-04-2.hddl,lmc-BD,11,1,10,32,1,0,11,21
Logistics-Learned-ECAI-16,probLOGISTICS-04-2.hddl,lmc-GZD,11,2,9,26,1,1,11,15
Logistics-Learned-ECAI-16,probLOGISTICS-04-2.hddl,lmc-BDpGZD,11,2,9,26,1,1,11,15
Logistics-Learned-ECAI-16,probLOGISTICS-04-2.hddl,lmc-VDM,11,1,10,32,1,0,11,21
Logistics-Learned-ECAI-16,probLOGISTICS-13-1.hddl,lmc,37,1,36,142,1,0,56,86
Logistics-Learned-ECAI-16,probLOGISTICS-13-1.hddl,lmc-BD,37,1,36,171,1,0,56,115
Logistics-Learned-ECAI-16,probLOGISTICS-13-1.hddl,lmc-GZD,37,2,35,122,1,1,53,69
Logistics-Learned-ECAI-16,probLOGISTICS-13-1.hddl,lmc-BDpGZD,37,2,35,122,1,1,53,69
Logistics-Learned-ECAI-16,probLOGISTICS-13-1.hddl,lmc-VDM,37,1,36,172,1,0,56,116
Logistics-Learned-ECAI-16,probLOGISTICS-05-0.hddl,lmc,16,1,15,54,1,0,19,35
Logistics-Learned-ECAI-16,probLOGISTICS-05-0.hddl,lmc-BD,16,1,15,54,1,0,19,35
Logistics-Learned-ECAI-16,probLOGISTICS-05-0.hddl,lmc-GZD,16,1,15,46,1,0,20,26
Logistics-Learned-ECAI-16,probLOGISTICS-05-0.hddl,lmc-BDpGZD,16,1,15,46,1,0,20,26
Logistics-Learned-ECAI-16,probLOGISTICS-05-0.hddl,lmc-VDM,16,1,15,54,1,0,19,35
Logistics-Learned-ECAI-16,probLOGISTICS-28-1.hddl,lmc,84,1,83,574,1,0,247,327
Logistics-Learned-ECAI-16,probLOGISTICS-28-1.hddl,lmc-BD,84,1,83,592,1,0,238,354
Logistics-Learned-ECAI-16,probLOGISTICS-28-1.hddl,lmc-GZD,84,1,83,404,1,0,228,176
Logistics-Learned-ECAI-16,probLOGISTICS-28-1.hddl,lmc-BDpGZD,84,1,83,404,1,0,228,176
Logistics-Learned-ECAI-16,probLOGISTICS-28-1.hddl,lmc-VDM,84,1,83,594,1,0,238,356
Logistics-Learned-ECAI-16,probLOGISTICS-07-0.hddl,lmc,21,1,20,59,1,0,26,33
Logistics-Learned-ECAI-16,probLOGISTICS-07-0.hddl,lmc-BD,21,1,20,61,1,0,26,35
Logistics-Learned-ECAI-16,probLOGISTICS-07-0.hddl,lmc-GZD,21,1,20,55,1,0,26,29
Logistics-Learned-ECAI-16,probLOGISTICS-07-0.hddl,lmc-BDpGZD,21,1,20,55,1,0,26,29
Logistics-Learned-ECAI-16,probLOGISTICS-07-0.hddl,lmc-VDM,21,1,20,61,1,0,26,35
Logistics-Learned-ECAI-16,probLOGISTICS-33-0.hddl,lmc,99,1,98,651,1,0,259,392
Logistics-Learned-ECAI-16,probLOGISTICS-33-0.hddl,lmc-BD,99,1,98,667,1,0,277,390
Logistics-Learned-ECAI-16,probLOGISTICS-33-0.hddl,lmc-GZD,99,2,97,424,1,1,218,206
Logistics-Learned-ECAI-16,probLOGISTICS-33-0.hddl,lmc-BDpGZD,99,2,97,424,1,1,218,206
Logistics-Learned-ECAI-16,probLOGISTICS-33-0.hddl,lmc-VDM,99,1,98,669,1,0,277,392
Logistics-Learned-ECAI-16,probLOGISTICS-12-0.hddl,lmc,33,4,29,109,1,3,37,72
Logistics-Learned-ECAI-16,probLOGISTICS-12-0.hddl,lmc-BD,33,4,29,109,1,3,37,72
Logistics-Learned-ECAI-16,probLOGISTICS-12-0.hddl,lmc-GZD,33,1,32,104,1,0,44,60
Logistics-Learned-ECAI-16,probLOGISTICS-12-0.hddl,lmc-BDpGZD,33,1,32,104,1,0,44,60
Logistics-Learned-ECAI-16,probLOGISTICS-12-0.hddl,lmc-VDM,33,4,29,109,1,3,37,72
Logistics-Learned-ECAI-16,probLOGISTICS-22-0.hddl,lmc,64,2,62,295,1,1,120,175
Logistics-Learned-ECAI-16,probLOGISTICS-22-0.hddl,lmc-BD,64,2,62,271,1,1,119,152
Logistics-Learned-ECAI-16,probLOGISTICS-22-0.hddl,lmc-GZD,64,3,61,269,1,2,108,161
Logistics-Learned-ECAI-16,probLOGISTICS-22-0.hddl,lmc-BDpGZD,64,3,61,269,1,2,108,161
Logistics-Learned-ECAI-16,probLOGISTICS-22-0.hddl,lmc-VDM,64,2,62,276,1,1,119,157
Logistics-Learned-ECAI-16,probLOGISTICS-35-1.hddl,lmc,106,1,105,709,1,0,360,349
Logistics-Learned-ECAI-16,probLOGISTICS-35-1.hddl,lmc-BD,106,1,105,766,1,0,388,378
Logistics-Learned-ECAI-16,probLOGISTICS-35-1.hddl,lmc-GZD,106,1,105,573,1,0,334,239
Logistics-Learned-ECAI-16,probLOGISTICS-35-1.hddl,lmc-BDpGZD,106,1,105,573,1,0,334,239
Logistics-Learned-ECAI-16,probLOGISTICS-35-1.hddl,lmc-VDM,106,1,105,769,1,0,388,381
Logistics-Learned-ECAI-16,probLOGISTICS-20-0.hddl,lmc,58,1,57,225,1,0,88,137
Logistics-Learned-ECAI-16,probLOGISTICS-20-0.hddl,lmc-BD,58,1,57,240,1,0,94,146
Logistics-Learned-ECAI-16,probLOGISTICS-20-0.hddl,lmc-GZD,58,2,56,166,1,1,87,79
Logistics-Learned-ECAI-16,probLOGISTICS-20-0.hddl,lmc-BDpGZD,58,2,56,166,1,1,87,79
Logistics-Learned-ECAI-16,probLOGISTICS-20-0.hddl,lmc-VDM,58,1,57,242,1,0,94,148
Logistics-Learned-ECAI-16,probLOGISTICS-31-0.hddl,lmc,94,1,93,545,1,0,254,291
Logistics-Learned-ECAI-16,probLOGISTICS-31-0.hddl,lmc-BD,94,1,93,567,1,0,266,301
Logistics-Learned-ECAI-16,probLOGISTICS-31-0.hddl,lmc-GZD,94,1,93,432,1,0,235,197
Logistics-Learned-ECAI-16,probLOGISTICS-31-0.hddl,lmc-BDpGZD,94,1,93,432,1,0,235,197
Logistics-Learned-ECAI-16,probLOGISTICS-31-0.hddl,lmc-VDM,94,1,93,570,1,0,266,304
Logistics-Learned-ECAI-16,probLOGISTICS-18-1.hddl,lmc,50,3,47,223,1,2,77,146
Logistics-Learned-ECAI-16,probLOGISTICS-18-1.hddl,lmc-BD,50,3,47,216,1,2,79,137
Logistics-Learned-ECAI-16,probLOGISTICS-18-1.hddl,lmc-GZD,50,4,46,204,1,3,68,136
Logistics-Learned-ECAI-16,probLOGISTICS-18-1.hddl,lmc-BDpGZD,50,4,46,204,1,3,68,136
Logistics-Learned-ECAI-16,probLOGISTICS-18-1.hddl,lmc-VDM,50,3,47,217,1,2,79,138
Logistics-Learned-ECAI-16,probLOGISTICS-30-1.hddl,lmc,90,1,89,391,1,0,179,212
Logistics-Learned-ECAI-16,probLOGISTICS-30-1.hddl,lmc-BD,90,1,89,440,1,0,181,259
Logistics-Learned-ECAI-16,probLOGISTICS-30-1.hddl,lmc-GZD,90,1,89,309,1,0,176,133
Logistics-Learned-ECAI-16,probLOGISTICS-30-1.hddl,lmc-BDpGZD,90,1,89,309,1,0,176,133
Logistics-Learned-ECAI-16,probLOGISTICS-30-1.hddl,lmc-VDM,90,1,89,449,1,0,181,268
Logistics-Learned-ECAI-16,probLOGISTICS-41-0.hddl,lmc,122,1,121,644,1,0,358,286
Logistics-Learned-ECAI-16,probLOGISTICS-41-0.hddl,lmc-BD,122,1,121,755,1,0,437,318
Logistics-Learned-ECAI-16,probLOGISTICS-41-0.hddl,lmc-GZD,122,2,120,826,1,1,440,386
Logistics-Learned-ECAI-16,probLOGISTICS-41-0.hddl,lmc-BDpGZD,122,2,120,826,1,1,440,386
Logistics-Learned-ECAI-16,probLOGISTICS-41-0.hddl,lmc-VDM,122,2,120,642,1,1,359,283
Logistics-Learned-ECAI-16,probLOGISTICS-24-1.hddl,lmc,73,1,72,324,1,0,153,171
Logistics-Learned-ECAI-16,probLOGISTICS-24-1.hddl,lmc-BD,73,1,72,303,1,0,149,154
Logistics-Learned-ECAI-16,probLOGISTICS-24-1.hddl,lmc-GZD,73,1,72,360,1,0,136,224
Logistics-Learned-ECAI-16,probLOGISTICS-24-1.hddl,lmc-BDpGZD,73,1,72,360,1,0,136,224
Logistics-Learned-ECAI-16,probLOGISTICS-24-1.hddl,lmc-VDM,73,1,72,303,1,0,149,154
Logistics-Learned-ECAI-16,probLOGISTICS-10-0.hddl,lmc,29,2,27,107,1,1,32,75
Logistics-Learned-ECAI-16,probLOGISTICS-10-0.hddl,lmc-BD,29,2,27,105,1,1,32,73
Logistics-Learned-ECAI-16,probLOGISTICS-10-0.hddl,lmc-GZD,29,1,28,103,1,0,37,66
Logistics-Learned-ECAI-16,probLOGISTICS-10-0.hddl,lmc-BDpGZD,29,1,28,103,1,0,37,66
Logistics-Learned-ECAI-16,probLOGISTICS-10-0.hddl,lmc-VDM,29,2,27,105,1,1,32,73
Logistics-Learned-ECAI-16,probLOGISTICS-39-1.hddl,lmc,116,2,114,954,1,1,554,400
Logistics-Learned-ECAI-16,probLOGISTICS-39-1.hddl,lmc-BD,116,2,114,1064,1,1,617,447
Logistics-Learned-ECAI-16,probLOGISTICS-39-1.hddl,lmc-GZD,116,3,113,517,1,2,306,211
Logistics-Learned-ECAI-16,probLOGISTICS-39-1.hddl,lmc-BDpGZD,116,3,113,517,1,2,306,211
Logistics-Learned-ECAI-16,probLOGISTICS-39-1.hddl,lmc-VDM,116,2,114,1069,1,1,617,452
Logistics-Learned-ECAI-16,probLOGISTICS-30-0.hddl,lmc,89,2,87,400,1,1,183,217
Logistics-Learned-ECAI-16,probLOGISTICS-30-0.hddl,lmc-BD,89,2,87,424,1,1,189,235
Logistics-Learned-ECAI-16,probLOGISTICS-30-0.hddl,lmc-GZD,89,1,88,351,1,0,178,173
Logistics-Learned-ECAI-16,probLOGISTICS-30-0.hddl,lmc-BDpGZD,89,1,88,351,1,0,178,173
Logistics-Learned-ECAI-16,probLOGISTICS-30-0.hddl,lmc-VDM,89,2,87,431,1,1,189,242
Logistics-Learned-ECAI-16,probLOGISTICS-09-1.hddl,lmc,25,1,24,90,1,0,28,62
Logistics-Learned-ECAI-16,probLOGISTICS-09-1.hddl,lmc-BD,25,1,24,87,1,0,28,59
Logistics-Learned-ECAI-16,probLOGISTICS-09-1.hddl,lmc-GZD,25,4,21,76,1,3,27,49
Logistics-Learned-ECAI-16,probLOGISTICS-09-1.hddl,lmc-BDpGZD,25,4,21,76,1,3,27,49
Logistics-Learned-ECAI-16,probLOGISTICS-09-1.hddl,lmc-VDM,25,1,24,87,1,0,28,59
Logistics-Learned-ECAI-16,probLOGISTICS-32-0.hddl,lmc,96,2,94,502,1,1,246,256
Logistics-Learned-ECAI-16,probLOGISTICS-32-0.hddl,lmc-BD,96,2,94,592,1,1,272,320
Logistics-Learned-ECAI-16,probLOGISTICS-32-0.hddl,lmc-GZD,96,2,94,446,1,1,243,203
Logistics-Learned-ECAI-16,probLOGISTICS-32-0.hddl,lmc-BDpGZD,96,2,94,446,1,1,243,203
Logistics-Learned-ECAI-16,probLOGISTICS-32-0.hddl,lmc-VDM,96,2,94,597,1,1,272,325
Logistics-Learned-ECAI-16,probLOGISTICS-11-1.hddl,lmc,33,1,32,96,1,0,45,51
Logistics-Learned-ECAI-16,probLOGISTICS-11-1.hddl,lmc-BD,33,1,32,95,1,0,43,52
Logistics-Learned-ECAI-16,probLOGISTICS-11-1.hddl,lmc-GZD,33,1,32,93,1,0,45,48
Logistics-Learned-ECAI-16,probLOGISTICS-11-1.hddl,lmc-BDpGZD,33,1,32,93,1,0,45,48
Logistics-Learned-ECAI-16,probLOGISTICS-11-1.hddl,lmc-VDM,33,1,32,97,1,0,43,54
Logistics-Learned-ECAI-16,probLOGISTICS-40-1.hddl,lmc,120,2,118,979,1,1,540,439
Logistics-Learned-ECAI-16,probLOGISTICS-40-1.hddl,lmc-BD,120,2,118,744,1,1,413,331
Logistics-Learned-ECAI-16,probLOGISTICS-40-1.hddl,lmc-GZD,120,2,118,986,1,1,529,457
Logistics-Learned-ECAI-16,probLOGISTICS-40-1.hddl,lmc-BDpGZD,120,2,118,986,1,1,529,457
Logistics-Learned-ECAI-16,probLOGISTICS-40-1.hddl,lmc-VDM,120,2,118,748,1,1,413,335
Logistics-Learned-ECAI-16,probLOGISTICS-04-0.hddl,lmc,13,1,12,48,1,0,16,32
Logistics-Learned-ECAI-16,probLOGISTICS-04-0.hddl,lmc-BD,13,1,12,48,1,0,16,32
Logistics-Learned-ECAI-16,probLOGISTICS-04-0.hddl,lmc-GZD,13,1,12,43,1,0,16,27
Logistics-Learned-ECAI-16,probLOGISTICS-04-0.hddl,lmc-BDpGZD,13,1,12,43,1,0,16,27
Logistics-Learned-ECAI-16,probLOGISTICS-04-0.hddl,lmc-VDM,13,1,12,48,1,0,16,32
Logistics-Learned-ECAI-16,probLOGISTICS-32-1.hddl,lmc,96,1,95,569,1,0,281,288
Logistics-Learned-ECAI-16,probLOGISTICS-32-1.hddl,lmc-BD,96,1,95,631,1,0,284,347
Logistics-Learned-ECAI-16,probLOGISTICS-32-1.hddl,lmc-GZD,96,2,94,412,1,1,212,200
Logistics-Learned-ECAI-16,probLOGISTICS-32-1.hddl,lmc-BDpGZD,96,2,94,412,1,1,212,200
Logistics-Learned-ECAI-16,probLOGISTICS-32-1.hddl,lmc-VDM,96,1,95,633,1,0,284,349
Logistics-Learned-ECAI-16,probLOGISTICS-25-1.hddl,lmc,75,1,74,320,1,0,139,181
Logistics-Learned-ECAI-16,probLOGISTICS-25-1.hddl,lmc-BD,75,1,74,407,1,0,158,249
Logistics-Learned-ECAI-16,probLOGISTICS-25-1.hddl,lmc-GZD,75,1,74,275,1,0,143,132
Logistics-Learned-ECAI-16,probLOGISTICS-25-1.hddl,lmc-BDpGZD,75,1,74,275,1,0,143,132
Logistics-Learned-ECAI-16,probLOGISTICS-25-1.hddl,lmc-VDM,75,1,74,412,1,0,158,254
Logistics-Learned-ECAI-16,probLOGISTICS-39-0.hddl,lmc,117,2,115,922,1,1,473,449
Logistics-Learned-ECAI-16,probLOGISTICS-39-0.hddl,lmc-BD,117,2,115,1115,1,1,573,542
Logistics-Learned-ECAI-16,probLOGISTICS-39-0.hddl,lmc-GZD,117,1,116,475,1,0,280,195
Logistics-Learned-ECAI-16,probLOGISTICS-39-0.hddl,lmc-BDpGZD,117,1,116,475,1,0,280,195
Logistics-Learned-ECAI-16,probLOGISTICS-39-0.hddl,lmc-VDM,117,2,115,1118,1,1,573,545
Logistics-Learned-ECAI-16,probLOGISTICS-10-1.hddl,lmc,29,2,27,110,1,1,35,75
Logistics-Learned-ECAI-16,probLOGISTICS-10-1.hddl,lmc-BD,29,2,27,116,1,1,35,81
Logistics-Learned-ECAI-16,probLOGISTICS-10-1.hddl,lmc-GZD,29,2,27,89,1,1,39,50
Logistics-Learned-ECAI-16,probLOGISTICS-10-1.hddl,lmc-BDpGZD,29,2,27,89,1,1,39,50
Logistics-Learned-ECAI-16,probLOGISTICS-10-1.hddl,lmc-VDM,29,2,27,117,1,1,35,82
Logistics-Learned-ECAI-16,probLOGISTICS-09-0.hddl,lmc,25,1,24,75,1,0,29,46
Logistics-Learned-ECAI-16,probLOGISTICS-09-0.hddl,lmc-BD,25,1,24,77,1,0,29,48
Logistics-Learned-ECAI-16,probLOGISTICS-09-0.hddl,lmc-GZD,25,3,22,67,1,2,28,39
Logistics-Learned-ECAI-16,probLOGISTICS-09-0.hddl,lmc-BDpGZD,25,3,22,67,1,2,28,39
Logistics-Learned-ECAI-16,probLOGISTICS-09-0.hddl,lmc-VDM,25,1,24,77,1,0,29,48
Logistics-Learned-ECAI-16,probLOGISTICS-31-1.hddl,lmc,92,1,91,464,1,0,209,255
Logistics-Learned-ECAI-16,probLOGISTICS-31-1.hddl,lmc-BD,92,1,91,508,1,0,228,280
Logistics-Learned-ECAI-16,probLOGISTICS-31-1.hddl,lmc-GZD,92,3,89,444,1,2,226,218
Logistics-Learned-ECAI-16,probLOGISTICS-31-1.hddl,lmc-BDpGZD,92,3,89,444,1,2,226,218
Logistics-Learned-ECAI-16,probLOGISTICS-31-1.hddl,lmc-VDM,92,1,91,514,1,0,228,286
Logistics-Learned-ECAI-16,probLOGISTICS-41-1.hddl,lmc,122,2,120,600,1,1,321,279
Logistics-Learned-ECAI-16,probLOGISTICS-41-1.hddl,lmc-BD,122,2,120,607,1,1,354,253
Logistics-Learned-ECAI-16,probLOGISTICS-41-1.hddl,lmc-GZD,122,2,120,838,1,1,423,415
Logistics-Learned-ECAI-16,probLOGISTICS-41-1.hddl,lmc-BDpGZD,122,2,120,838,1,1,423,415
Logistics-Learned-ECAI-16,probLOGISTICS-41-1.hddl,lmc-VDM,122,2,120,621,1,1,354,267
Logistics-Learned-ECAI-16,probLOGISTICS-36-1.hddl,lmc,107,1,106,491,1,0,234,257
Logistics-Learned-ECAI-16,probLOGISTICS-36-1.hddl,lmc-BD,107,1,106,566,1,0,254,312
Logistics-Learned-ECAI-16,probLOGISTICS-36-1.hddl,lmc-GZD,107,2,105,420,1,1,220,200
Logistics-Learned-ECAI-16,probLOGISTICS-36-1.hddl,lmc-BDpGZD,107,2,105,420,1,1,220,200
Logistics-Learned-ECAI-16,probLOGISTICS-36-1.hddl,lmc-VDM,107,1,106,571,1,0,254,317
Logistics-Learned-ECAI-16,probLOGISTICS-36-0.hddl,lmc,108,1,107,785,1,0,285,500
Logistics-Learned-ECAI-16,probLOGISTICS-36-0.hddl,lmc-BD,108,1,107,815,1,0,300,515
Logistics-Learned-ECAI-16,probLOGISTICS-36-0.hddl,lmc-GZD,108,2,106,509,1,1,218,291
Logistics-Learned-ECAI-16,probLOGISTICS-36-0.hddl,lmc-BDpGZD,108,2,106,509,1,1,218,291
Logistics-Learned-ECAI-16,probLOGISTICS-36-0.hddl,lmc-VDM,108,1,107,823,1,0,300,523
Logistics-Learned-ECAI-16,probLOGISTICS-27-1.hddl,lmc,79,3,76,516,1,2,184,332
Logistics-Learned-ECAI-16,probLOGISTICS-27-1.hddl,lmc-BD,79,3,76,541,1,2,184,357
Logistics-Learned-ECAI-16,probLOGISTICS-27-1.hddl,lmc-GZD,79,1,78,412,1,0,176,236
Logistics-Learned-ECAI-16,probLOGISTICS-27-1.hddl,lmc-BDpGZD,79,1,78,412,1,0,176,236
Logistics-Learned-ECAI-16,probLOGISTICS-27-1.hddl,lmc-VDM,79,3,76,543,1,2,184,359
Logistics-Learned-ECAI-16,probLOGISTICS-21-0.hddl,lmc,63,1,62,352,1,0,114,238
Logistics-Learned-ECAI-16,probLOGISTICS-21-0.hddl,lmc-BD,63,1,62,360,1,0,126,234
Logistics-Learned-ECAI-16,probLOGISTICS-21-0.hddl,lmc-GZD,63,1,62,242,1,0,108,134
Logistics-Learned-ECAI-16,probLOGISTICS-21-0.hddl,lmc-BDpGZD,63,1,62,242,1,0,108,134
Logistics-Learned-ECAI-16,probLOGISTICS-21-0.hddl,lmc-VDM,63,1,62,362,1,0,126,236
Logistics-Learned-ECAI-16,probLOGISTICS-04-1.hddl,lmc,13,1,12,52,1,0,15,37
Logistics-Learned-ECAI-16,probLOGISTICS-04-1.hddl,lmc-BD,13,1,12,56,1,0,16,40
Logistics-Learned-ECAI-16,probLOGISTICS-04-1.hddl,lmc-GZD,13,1,12,42,1,0,16,26
Logistics-Learned-ECAI-16,probLOGISTICS-04-1.hddl,lmc-BDpGZD,13,1,12,42,1,0,16,26
Logistics-Learned-ECAI-16,probLOGISTICS-04-1.hddl,lmc-VDM,13,1,12,57,1,0,16,41
Logistics-Learned-ECAI-16,probLOGISTICS-40-0.hddl,lmc,121,2,119,889,1,1,510,379
